ROW_NUMBER,TRANSACTION_TYPE,ERRORS,DATA_SOURCE_IP,DATA_DEST_IP,DATA_IAT_VARIANCE,DATA_DNS_ENTROPY,DATA_BYTE_STABILITY,DATA_RISK_SCORE
2581,unknown,Cannot determine transaction type from row data,192.168.1.48,192.168.1.77,46.78322487899515,2.3286823357463016,4.351891371778146,0.3141497209783102
2582,unknown,Cannot determine transaction type from row data,192.168.1.67,10.0.0.38,0.07832108525462352,4.195333923937208,0.010393532297230224,0.8490520144999272
2583,unknown,Cannot determine transaction type from row data,192.168.1.100,10.0.0.21,28.94686966163798,1.3471220579554324,2.7429882819574747,0.17806684433702027
2584,unknown,Cannot determine transaction type from row data,192.168.1.46,192.168.1.70,38.72091777755743,2.956432620548406,4.799619457228239,0.20842815348795687
2585,unknown,Cannot determine transaction type from row data,192.168.1.52,192.168.1.48,0.056763102810804246,4.503945472830479,0.014715770096372338,0.784420466936706
2586,unknown,Cannot determine transaction type from row data,192.168.1.39,192.168.1.55,54.61848037591013,2.2815364656546726,3.6498173572122674,0.2915568931512245
2587,unknown,Cannot determine transaction type from row data,192.168.1.100,192.168.1.46,58.199004238872355,2.078141229483879,4.776509600007757,0.2559185824365575
2588,unknown,Cannot determine transaction type from row data,192.168.1.70,10.0.0.16,54.82233100858899,1.945864264940184,3.13210175122318,0.014143767343992454
2589,unknown,Cannot determine transaction type from row data,192.168.1.17,192.168.1.54,33.70301350206933,2.8348953010139066,1.4289921145808102,0.18932995548964468
2590,unknown,Cannot determine transaction type from row data,192.168.1.88,10.0.0.26,0.03486857789198116,4.117308485366642,0.012161898636324298,0.9355966903687387
2591,unknown,Cannot determine transaction type from row data,192.168.1.15,10.0.0.32,0.023250358792319643,5.348318560868988,0.07735068488009461,0.9590882487100056
2592,unknown,Cannot determine transaction type from row data,192.168.1.41,192.168.1.99,41.97388750408174,1.2744624035045835,4.349064509076301,0.31813091507854224
2593,unknown,Cannot determine transaction type from row data,192.168.1.48,192.168.1.69,25.706960743954493,1.3621792566571682,3.960355293965182,0.0580470909569373
2594,unknown,Cannot determine transaction type from row data,192.168.1.72,192.168.1.81,5.941714718843905,2.5976411624885642,4.79649898591347,0.25011757778571103
2595,unknown,Cannot determine transaction type from row data,192.168.1.14,10.0.0.3,6.889966606927359,2.854019763293847,1.7808346037269358,0.16165945672590992
2596,unknown,Cannot determine transaction type from row data,192.168.1.37,192.168.1.64,0.03203118871093812,5.329624581709563,0.05096544162418783,0.9220836090393459
2597,unknown,Cannot determine transaction type from row data,192.168.1.55,192.168.1.85,41.86760362069299,3.0022624785723435,0.5717555890398989,0.30003382511961335
2598,unknown,Cannot determine transaction type from row data,192.168.1.99,192.168.1.84,13.593208035780645,1.9779169712558746,3.508184422880505,0.3290580507471586
2599,unknown,Cannot determine transaction type from row data,192.168.1.43,192.168.1.84,46.613532935589554,1.7464728389278954,1.7762136226683471,0.23247877769518988
2600,unknown,Cannot determine transaction type from row data,192.168.1.90,192.168.1.26,0.027965433465666243,5.194830434651981,0.08515308052874937,0.8995615783275343
2601,unknown,Cannot determine transaction type from row data,192.168.1.17,10.0.0.48,8.782936173371242,1.9241117003449828,4.709220173297538,0.30328034205606363
2602,unknown,Cannot determine transaction type from row data,192.168.1.29,10.0.0.39,24.570670826721347,2.564452753411982,4.848956645379438,0.13342049299407088
2603,unknown,Cannot determine transaction type from row data,192.168.1.93,192.168.1.21,36.40546029360685,1.2636040816393408,4.563108013850461,0.02332692405495263
2604,unknown,Cannot determine transaction type from row data,192.168.1.96,192.168.1.96,8.916005416097398,2.974408628515784,3.946214961330996,0.07695999890326309
2605,unknown,Cannot determine transaction type from row data,192.168.1.35,10.0.0.12,53.92748527517756,2.1366138536782926,4.538749448305419,0.18266902472397092
2606,unknown,Cannot determine transaction type from row data,192.168.1.8,192.168.1.26,8.47733865878485,2.7909019163551747,3.2979172374292878,0.11707970393162483
2607,unknown,Cannot determine transaction type from row data,192.168.1.36,192.168.1.86,14.171006274426512,2.1065692926753163,1.6122963605477276,0.09805394032686868
2608,unknown,Cannot determine transaction type from row data,192.168.1.85,192.168.1.27,58.5047073808618,2.086562352853467,4.765824125381276,0.05578403505222297
2609,unknown,Cannot determine transaction type from row data,192.168.1.65,10.0.0.15,50.10352657488539,2.4013558459104103,4.832764849592627,0.22315682251615157
2610,unknown,Cannot determine transaction type from row data,192.168.1.71,192.168.1.85,33.833016110973816,1.7456341575268406,4.345216760280511,0.17339660591415065
2611,unknown,Cannot determine transaction type from row data,192.168.1.78,10.0.0.33,47.139701970845124,2.679862502940816,3.4781971909509815,0.2912741646564593
2612,unknown,Cannot determine transaction type from row data,192.168.1.60,192.168.1.24,39.1949638419885,2.3794752251124063,4.866878657240886,0.030665826444787762
2613,unknown,Cannot determine transaction type from row data,192.168.1.70,10.0.0.30,0.014069889561491342,4.97378392695474,0.024423946808817598,0.966859916472394
2614,unknown,Cannot determine transaction type from row data,192.168.1.51,10.0.0.39,48.50971468404165,1.9098356807294143,4.793621357227142,0.29924843275925267
2615,unknown,Cannot determine transaction type from row data,192.168.1.78,192.168.1.53,21.31614468649335,1.762620940941485,4.50484073375409,0.33882120060661414
2616,unknown,Cannot determine transaction type from row data,192.168.1.71,192.168.1.35,6.7802693703036105,1.3767564919218078,4.305394041738442,0.23141803668632474
2617,unknown,Cannot determine transaction type from row data,192.168.1.10,10.0.0.43,34.58055535197117,2.3820479763906435,2.0639023819715696,0.012004959612507497
2618,unknown,Cannot determine transaction type from row data,192.168.1.12,10.0.0.16,33.77919264855147,2.842022519302547,1.8518443645405862,0.2872605606585995
2619,unknown,Cannot determine transaction type from row data,192.168.1.78,192.168.1.3,58.78513594248818,2.22387185829104,3.3326533128305584,0.23807104340645308
2620,unknown,Cannot determine transaction type from row data,192.168.1.38,192.168.1.4,52.864655594305944,1.9743739528277175,3.456503989841967,0.2674221001522512
2621,unknown,Cannot determine transaction type from row data,192.168.1.96,192.168.1.70,22.439883300076907,2.907526204003955,4.111836897200152,0.23487669126038624
2622,unknown,Cannot determine transaction type from row data,192.168.1.74,192.168.1.40,29.465609167887745,1.8777637724973484,4.316613301864302,0.17439240535640618
2623,unknown,Cannot determine transaction type from row data,192.168.1.86,192.168.1.54,12.756363373018466,3.1546406102259534,3.1449580817274034,0.18332168898967666
2624,unknown,Cannot determine transaction type from row data,192.168.1.71,10.0.0.17,43.24867868075374,1.5624232347424147,0.90974232639259,0.09537407606022172
2625,unknown,Cannot determine transaction type from row data,192.168.1.41,192.168.1.8,16.208660941495694,1.2622171683748322,2.8098211210677424,0.0387410891998146
2626,unknown,Cannot determine transaction type from row data,192.168.1.97,10.0.0.41,0.05786115162852724,4.11611751133794,0.022420981220884317,0.9116789807744242
2627,unknown,Cannot determine transaction type from row data,192.168.1.44,192.168.1.48,0.0018347828938312548,4.866807515316732,0.0961790747626224,0.8070250792759263
2628,unknown,Cannot determine transaction type from row data,192.168.1.54,192.168.1.34,7.468862636739846,2.845312567376851,4.265319064752136,0.2570780286227377
2629,unknown,Cannot determine transaction type from row data,192.168.1.76,10.0.0.33,34.68759861335851,1.8086205529598465,2.467745461014757,0.032361041743755724
2630,unknown,Cannot determine transaction type from row data,192.168.1.42,192.168.1.61,45.21787797118151,2.553166740839753,3.504874930344413,0.01586873506906163
2631,unknown,Cannot determine transaction type from row data,192.168.1.28,192.168.1.77,57.58911261385489,2.0483193660119783,1.8045297142311705,0.19081926295826054
2632,unknown,Cannot determine transaction type from row data,192.168.1.87,192.168.1.40,17.723057176882705,1.8680014376531877,0.6611418248797882,0.29269409964342075
2633,unknown,Cannot determine transaction type from row data,192.168.1.31,192.168.1.92,9.224606520195628,2.706115219829819,3.769367871244653,0.3202848573912263
2634,unknown,Cannot determine transaction type from row data,192.168.1.16,192.168.1.98,46.02750398471997,2.461374376624633,2.421348773859542,0.31671988493837444
2635,unknown,Cannot determine transaction type from row data,192.168.1.73,10.0.0.47,9.590811235007648,1.7814097118087642,2.9467703067357416,0.10371602580550612
2636,unknown,Cannot determine transaction type from row data,192.168.1.56,192.168.1.40,14.340119024265402,2.8008201266502066,2.679656681041961,0.20511334314730106
2637,unknown,Cannot determine transaction type from row data,192.168.1.7,192.168.1.75,35.99533695319075,2.9047481949651166,2.23784124853759,0.030801159512258224
2638,unknown,Cannot determine transaction type from row data,192.168.1.97,192.168.1.84,43.43964145417786,2.8028607644172903,3.7444928902020673,0.24794175496802306
2639,unknown,Cannot determine transaction type from row data,192.168.1.35,192.168.1.38,39.99664695004806,2.8985375008763623,3.5145089053628307,0.25919709148595765
2640,unknown,Cannot determine transaction type from row data,192.168.1.49,10.0.0.2,57.403605489560206,2.3421852179725082,1.8799174464287804,0.13874938464023873
2641,unknown,Cannot determine transaction type from row data,192.168.1.40,192.168.1.91,50.734993223853806,2.4301699329753665,3.636465492192973,0.11010646450281447
2642,unknown,Cannot determine transaction type from row data,192.168.1.90,192.168.1.84,58.074893208858775,2.4545859351496793,1.1871356470095236,0.06863438939247668
2643,unknown,Cannot determine transaction type from row data,192.168.1.96,192.168.1.51,35.019356709040416,2.0666677510498825,4.833411116293722,0.14284787911129426
2644,unknown,Cannot determine transaction type from row data,192.168.1.6,192.168.1.77,49.521322126719255,2.4524299817170903,3.643745999244928,0.13679673331264777
2645,unknown,Cannot determine transaction type from row data,192.168.1.2,192.168.1.51,30.384092719702846,1.8105286032148717,1.5004319414640184,0.0823948231640844
2646,unknown,Cannot determine transaction type from row data,192.168.1.8,192.168.1.57,0.0010674420975548581,4.295808845846501,0.018839298240357384,0.9221086765277502
2647,unknown,Cannot determine transaction type from row data,192.168.1.36,192.168.1.71,11.470542529782929,2.009583188641068,1.7781290069125202,0.018858887950323835
2648,unknown,Cannot determine transaction type from row data,192.168.1.89,10.0.0.14,44.81823305754343,2.0370327733053677,2.216710819590023,0.04339102227661362
2649,unknown,Cannot determine transaction type from row data,192.168.1.39,10.0.0.29,30.745612444728295,2.6810367293648985,4.246269800145595,0.26526848948249276
2650,unknown,Cannot determine transaction type from row data,192.168.1.47,192.168.1.7,18.113303527244554,1.204014091677948,4.425945608908153,0.160888205086908
2651,unknown,Cannot determine transaction type from row data,192.168.1.67,10.0.0.8,18.229584131777763,1.589112322378544,4.285518010584334,0.06791275568575564
2652,unknown,Cannot determine transaction type from row data,192.168.1.99,10.0.0.6,48.89687764035362,2.2510814622514324,0.9097986019436266,0.20818124052605402
2653,unknown,Cannot determine transaction type from row data,192.168.1.13,10.0.0.7,10.112110654953849,1.232160172811812,1.2585185242529981,0.050152897368670665
2654,unknown,Cannot determine transaction type from row data,192.168.1.36,192.168.1.43,33.92729755000832,1.705734600656281,1.1957339153166875,0.0802263097214246
2655,unknown,Cannot determine transaction type from row data,192.168.1.71,192.168.1.10,18.99841390950585,2.5972260025174405,2.7118031918217955,0.3110498884936696
2656,unknown,Cannot determine transaction type from row data,192.168.1.86,192.168.1.14,32.878424421771165,2.665480428671585,1.391347040263843,0.08415132365819838
2657,unknown,Cannot determine transaction type from row data,192.168.1.90,192.168.1.96,31.515217697779132,2.872269737557481,2.745874854790363,0.23184978940711817
2658,unknown,Cannot determine transaction type from row data,192.168.1.50,192.168.1.61,21.079108331833332,2.3026750853981524,1.9364496614927262,0.15424066340039294
2659,unknown,Cannot determine transaction type from row data,192.168.1.80,10.0.0.4,33.775573948478105,1.924919697229121,1.614812738158021,0.14894983278934704
2660,unknown,Cannot determine transaction type from row data,192.168.1.27,192.168.1.15,0.05748751548310462,5.124074731539793,0.04359692660003781,0.7763915587516095
2661,unknown,Cannot determine transaction type from row data,192.168.1.30,192.168.1.84,32.604399922146555,2.447814065715793,1.544803475826223,0.2543564316301632
2662,unknown,Cannot determine transaction type from row data,192.168.1.94,192.168.1.72,49.53812147060726,1.686990518370364,4.474291867764454,0.20075657002467925
2663,unknown,Cannot determine transaction type from row data,192.168.1.31,192.168.1.84,49.8399100310051,1.456510224240835,2.156174596026075,0.17224038709780898
2664,unknown,Cannot determine transaction type from row data,192.168.1.15,192.168.1.90,50.61839723024826,1.3193433113649933,1.2622960653467328,0.2805831040431501
2665,unknown,Cannot determine transaction type from row data,192.168.1.75,192.168.1.38,37.1221261804642,2.390899862938593,3.9971880870326313,0.18201492652733794
